target,text,num_characters,num_words,num_sentences,transformed_text
0,made eta taunton plan hope still okday good see,97,25,4,made eta taunton plan hope still okday good see
0,hungri buy smth home,27,7,1,hungri buy smth home
0,kate,9,2,1,kate
0,drive read need write,42,11,2,drive read need write
0,look addi goe back monday suck,61,14,1,look addi goe back monday suck
0,happi new year hope good semest,51,11,2,happi new year hope good semest
0,esplanad lor els,28,6,2,esplanad lor el
0,talk,22,6,1,talk
0,hmph go head big baller,26,8,2,hmph go head big baller
0,well like actual call someon punto woulda wors,78,16,2,well like actual call someon punto woulda wor
0,nope sinc ayo travel forgotten guy,51,11,2,nope sinc ayo travel forgotten guy
0,still around look pick later,42,9,2,still around look pick later
1,cd 4u congratul ur award cd gift voucher gift guarante freeentri 2 wkli draw xt music 87066 tnc,169,27,1,cd 4u congratul ur award cd gift voucher gift guarant freeentri 2 wkli draw xt music 87066 tnc
0,someon year lt gt toyota camri like mr olayiwola mileag lt gt clean need know much sell rais dough soon land sell holla back,247,65,4,someon year lt gt toyota camri like mr olayiwola mileag lt gt clean need know much sell rai dough soon land sell holla back
0,guess pub im im happi pig clover whatev say,81,20,2,guess pub im im happi pig clover whatev say
0,ill b soon,15,4,1,ill b soon
0,oh come tomorrow,28,7,2,oh come tomorrow
0,go fool dont cheat other ok,28,6,1,go fool dont cheat ok
0,mobil sm ur mail regard achan,78,12,1,mobil sm ur mail regard achan
0,way meet mountain dont,60,14,2,way meet mountain dont
1,guarante cash prize claim yr prize call custom servic repres 08714712412 cost 10p,156,27,2,guarant cash prize claim yr prize call custom servic repr 08714712412 cost 10p
0,u attend ur drive lesson mani time wk n day,59,14,1,u attend ur drive lesson mani time wk n day
0,uncl g check reward month,59,14,2,uncl g check reward month
0,hello boytoy geeee miss today like send tm remind think love love kiss,146,36,4,hello boytoy geeee miss today like send tm remind think love love kiss
0,think two still need get cash def readi 9,73,18,1,think two still need get cash def readi 9
0,hey gal u wan na meet 4 dinner nìâte,47,13,1,hey gal u wan na meet 4 dinner nìâte
1,dear 0776xxxxxxx u invit xchat final attempt contact u txt chat 86688 ldn 18yr,154,25,3,dear 0776xxxxxxx u invit xchat final attempt contact u txt chat 86688 ldn 18yr
0,babe talk think good boy miss love,152,40,8,babe talk think good boy miss love
0,great offic today,31,8,2,great offic today
0,cool last littl get time soon,66,17,2,cool last littl get time soon
0,sad puppi nois,19,6,1,sad puppi noi
0,ye possibl dint tri pl dont tell one k,57,14,2,ye possibl dint tri pl dont tell one k
0,anyway holla whenev around need excus go creep peopl sarasota,100,20,1,anyway holla whenev around need excu go creep peopl sarasota
0,happen,22,5,2,happen
0,gon na ask lol think 7,44,13,1,gon na ask lol think 7
1,ur current 500 pound maxim ur send go 86688 cc 08718720201,146,24,2,ur current 500 pound maxim ur send go 86688 cc 08718720201
1,privat 2003 account statement show 800 point call 08715203685 identifi expir,133,20,4,privat 2003 account statement show 800 point call 08715203685 identifi expir
0,go chase run cross street,67,14,1,go chase run cross street
1,like tell deepest darkest fantasi call 09094646631 stop text call 08712460324 nat rate,126,26,3,like tell deepest darkest fantasi call 09094646631 stop text call 08712460324 nat rate
0,come friday leav pongal get news work place,84,19,1,come friday leav pongal get news work place
0,hey inconveni si huh,48,11,2,hey inconveni si huh
0,ok vl u know got adsens approv,43,12,1,ok vl u know got adsen approv
0,realli good see day dudett miss,69,16,1,realli good see day dudett miss
0,want go perumbavoor,27,6,1,want go perumbavoor
0,mani time told stage use laugh listen aha,72,18,2,mani time told stage use laugh listen aha
1,wo believ true incred txt repli g learn truli amaz thing blow mind o2fwd,149,33,4,wo believ true incr txt repli g learn truli amaz thing blow mind o2fwd
0,hear,28,9,1,hear
0,thank talk saturday dear cherish brother role model,133,31,3,thank talk saturday dear cherish brother role model
0,pl clarifi back open return ticket prepon go back kerala,98,22,1,pl clarifi back open return ticket prepon go back kerala
1,natali invit friend repli see stop send stop frnd 62468,135,27,3,natali invit friend repli see stop send stop frnd 62468
0,ran younger man make pretti babi togeth,70,16,2,ran younger man make pretti babi togeth
1,jamster get free wallpap text heart 88888 c appli 16 need help call 08701213186,109,27,6,jamster get free wallpap text heart 88888 c appli 16 need help call 08701213186
0,ic lol play 9 door sometim yo,41,10,2,ic lol play 9 door sometim yo
0,dunno dad said come home 2 bring us 4 lunch yup go w u lor call u reach school lor,111,31,3,dunno dad said come home 2 bring us 4 lunch yup go w u lor call u reach school lor
0,sent jd custom servic cum account execut ur mail id detail contact us,97,19,1,sent jd custom servic cum account execut ur mail id detail contact us
0,u go doctor 4 liver get bit stylish get ur hair manag that,89,22,4,u go doctor 4 liver get bit stylish get ur hair manag
0,dont open,31,6,1,dont open
0,yeah basic time next week get away mom amp get 3,89,21,1,yeah basic time next week get away mom amp get 3
0,edison rightli said fool ask question wise man know us speechless viva gm,143,31,1,edison rightli said fool ask question wise man know us speechless viva gm
0,vote wherev heart guid,43,9,1,vote wherev heart guid
0,si lor juz watch italian job,46,11,1,si lor juz watch italian job
0,tick tick tick could die loneli know pout stomp feet need,111,29,3,tick tick tick could die lone know pout stomp feet need
0,lmao know well,27,7,1,lmao know well
1,doubl min doubl txt price linerent latest orang bluetooth mobil call mobileupd8 latest offer 08000839402,159,26,3,doubl min doubl txt price liner latest orang bluetooth mobil call mobileupd8 latest offer 08000839402
0,train back northampton afraid stay skyve today ho ho around wednesday though fanci comedi club week way,175,40,4,train back northampton afraid stay skyve today ho ho around wednesday though fanci comedi club week way
0,goodnight da thangam realli miss u dear,42,9,1,goodnight da thangam realli miss u dear
0,hey next sun 1030 basic yoga cours bugi go pilat intro next sat tell time r free,138,32,1,hey next sun 1030 basic yoga cour bugi go pilat intro next sat tell time r free
0,geeeee internet realli bad today eh,50,11,2,geeeee internet realli bad today eh
1,free video camera phone half price line rental 12 mth 500 cross ntwk min 100 txt call mobileupd8 08001950382,145,25,2,free video camera phone half price line rental 12 mth 500 cross ntwk min 100 txt call mobileupd8 08001950382
0,think disturb da,30,7,1,think disturb da
0,sorri call later meet sir,49,14,2,sorri call later meet sir
0,havent stuck orchard dad car go 4 dinner u leh r free tonight,91,24,4,havent stuck orchard dad car go 4 dinner u leh r free tonight
0,ok also wan 2 watch e 9 pm show,36,11,1,ok also wan 2 watch e 9 pm show
0,dunno lei like dun haf,30,8,1,dunno lei like dun haf
0,brother transfer lt gt lt gt pa,63,23,2,brother transfer lt gt lt gt pa
0,call later afternoon onword mtnl servic get problem south mumbai hear listen,119,26,3,call later afternoon onword mtnl servic get problem south mumbai hear listen
1,83039 uk break accommodationvouch term condit appli 2 claim mustprovid claim number 15541,132,20,2,83039 uk break accommodationvouch term condit appli 2 claim mustprovid claim number 15541
0,talk g x,26,7,1,talk g x
0,hai dear friend new amp present number rajitha raj ranju,82,22,2,hai dear friend new amp present number rajitha raj ranju
1,5p 4 alfi moon children need song ur mob tell ur m8 txt tone chariti 8007 nokia poli chariti poli zed 08701417012 profit 2 chariti,160,36,3,5p 4 alfi moon children need song ur mob tell ur m8 txt tone chariti 8007 nokia poli chariti poli zed 08701417012 profit 2 chariti
0,differ style,23,5,1,differ style
1,win shop spree everi week start 2 play text store skilgm tscs08714740323 1winawk age16,137,25,5,win shop spree everi week start 2 play text store skilgm tscs08714740323 1winawk age16
0,gud ni8 dear slp well take care swt dream muah,53,15,1,gud ni8 dear slp well take care swt dream muah
0,want sent lt gt mesag today that sorri hurt,66,21,3,want sent lt gt mesag today sorri hurt
1,2nd attempt contract u week top prize either cash prize call 09066361921,132,27,2,2nd attempt contract u week top prize either cash prize call 09066361921
0,well glad find total disagre lol,62,14,1,well glad find total disagr lol
0,guy flash go call call madam take care oh,74,23,4,guy flash go call call madam take care oh
1,want new nokia 3510i colour phone deliveredtomorrow 300 free minut mobil 100 free text free camcord repli call 08000930705,158,30,2,want new nokia 3510i colour phone deliveredtomorrow 300 free minut mobil 100 free text free camcord repli call 08000930705
0,mark work tomorrow get work hous meet u afterward,93,23,3,mark work tomorrow get work hou meet u afterward
0,ur problem ur heart,29,6,1,ur problem ur heart
0,yeah give call got minut,43,12,1,yeah give call got minut
0,babe uawak feellikw via alett thatmum gotmarri ourback åð fuckinnic selfish,119,17,1,babe uawak feellikw via alett thatmum gotmarri ourback åð fuckinn selfish
0,amaz rearrang letter give mean dormitori dirti room astronom moon starer eye see elect result lie let recount woman hitler eleven plu two plu one amaz,256,49,4,amaz rearrang letter give mean dormitori dirti room astronom moon starer eye see elect result lie let recount woman hitler eleven plu two plu one amaz
0,aiya discuss later lar pick 4,51,14,2,aiya discuss later lar pick 4
0,hey happi birthday,21,4,1,hey happi birthday
0,sorri miss call pleas call back,51,12,2,sorri miss call plea call back
0,omg one thing anoth cat worm bad day end,85,22,2,omg one thing anoth cat worm bad day end
0,good morn im suffer fever dysentri abl come offic today,94,20,1,good morn im suffer fever dysentri abl come offic today
0,wont anyth de,22,6,1,wont anyth de
0,type stuff sing,31,8,1,type stuff sing
0,st andr virgil cream,24,6,1,st andr virgil cream
0,check room befor activ,46,10,2,check room befor activ
0,fri ah oki lor goin 4 drivin den go shoppin tt,65,17,1,fri ah oki lor goin 4 drivin den go shoppin tt
0,gokila talk aha,32,8,1,gokila talk aha
0,hi shanil rakhesh exchang uncut diamond back excel servic dino prem,120,22,2,hi shanil rakhesh exchang uncut diamond back excel servic dino prem
0,month kote birthday know,36,6,1,month kote birthday know
0,realli realli broke oh amount small even lt gt,71,21,2,realli realli broke oh amount small even lt gt
0,sorri mate phone didnt write love kate,70,15,1,sorri mate phone didnt write love kate
1,themob hit link get premium pink panther game new 1 sugabab crazi zebra anim badass hoodi 4 free,149,33,2,themob hit link get premium pink panther game new 1 sugabab crazi zebra anim badass hoodi 4 free
0,ah well confus thing doesnt thought friend mayb wrong thing alreadi sort invit may come co money,166,38,3,ah well confu thing doesnt thought friend mayb wrong thing alreadi sort invit may come co money
0,aight call close,32,8,1,aight call close
0,nope that fine might nap tho,41,11,2,nope fine might nap tho
1,msg mobil content order resent previou attempt fail due network error queri customersqueri,153,25,1,msg mobil content order resent previou attempt fail due network error queri customersqueri
0,news hassl get weed week andr money haughaighgtujhyguj,98,19,2,news hassl get weed week andr money haughaighgtujhyguj
0,boy love gal propsd bt didnt mind gv lv lttr bt frnd threw thm boy decid 2 aproach gal dt time truck speed toward gal wn 2 hit girl boy ran like hell n save ask cn u run fast boy repli secret n instantli girl shout n thi live happili 2gthr drink boost evrydi moral stori hv free msg gud ni8,450,118,7,boy love gal propsd bt didnt mind gv lv lttr bt frnd threw thm boy decid 2 aproach gal dt time truck speed toward gal wn 2 hit girl boy ran like hell n save ask cn u run fast boy repli secret n instantli girl shout n thi live happili 2gthr drink boost evrydi moral stori hv free msg gud ni8
0,wnt buy bmw car urgent vri hv shortag lt gt sourc arng di amt lt gt lac that prob,150,44,2,wnt buy bmw car urgent vri hv shortag lt gt sourc arng di amt lt gt lac prob
0,ding ya break fassyol blacko londn,47,10,2,ding ya break fassyol blacko londn
0,realli need 2 kiss u miss u babi ur babi 4eva,57,15,1,realli need 2 kiss u miss u babi ur babi 4eva
0,sign matur start say big thing actual start understand small thing nice even bslvyl,154,32,2,sign matur start say big thing actual start understand small thing nice even bslvyl
0,oh got mani respons,33,6,1,oh got mani respon
1,1 new messag pleas call 08715205273,47,9,2,1 new messag plea call 08715205273
0,reach sch alreadi,27,6,1,reach sch alreadi
1,decemb mobil entitl updat latest colour camera mobil free call mobil updat vco free 08002986906,159,30,4,decemb mobil entitl updat latest colour camera mobil free call mobil updat vco free 08002986906
0,u definit need modul e human di sem izzit u wan 2 take modul 1st,91,20,2,u definit need modul e human di sem izzit u wan 2 take modul 1st
0,argh fuck nobodi town,39,11,1,argh fuck nobodi town
1,get 3 lion england tone repli lionm 4 mono lionp 4 poli 4 go 2 origin n best tone 3gbp network oper rate appli,156,33,3,get 3 lion england tone repli lionm 4 mono lionp 4 poli 4 go 2 origin n best tone 3gbp network oper rate appli
0,thank fill complet calm reassur,53,10,2,thank fill complet calm reassur
0,aslamalaikkum insha allah tohar beeen muht albi mufti mahfuuz mean,88,15,1,aslamalaikkum insha allah tohar beeen muht albi mufti mahfuuz mean
0,drive train,28,6,1,drive train
0,lol real told dad cancer,43,11,2,lol real told dad cancer
1,privat 2003 account statement 078,44,8,2,privat 2003 account statement 078
0,oop lt gt,32,14,1,oop lt gt
0,enufcredeit ileav uni 6 bu yor hous,73,17,1,enufcredeit ileav uni 6 bu yor hou
0,hi chikku send nice msg,30,7,1,hi chikku send nice msg
0,imposs argu alway treat like sub like never releas remind necessari,154,33,2,imposs argu alway treat like sub like never relea remind necessari
0,work ah den 6 plu lor u workin oso rite den go orchard lor place go liao,107,27,1,work ah den 6 plu lor u workin oso rite den go orchard lor place go liao
0,wonder okor great month cherish guy wish well day mojibiola,101,22,3,wonder okor great month cherish guy wish well day mojibiola
0,cuz ibor wan na studi,31,8,2,cuz ibor wan na studi
0,wot wed nite 3 til 9,49,14,1,wot wed nite 3 til 9
0,rose red red blood blood heart heart u send ti ur friend includ u like u get back r poor relat need 1 support r frnd 2 mani luv u some1 pray god marri tri,281,75,7,rose red red blood blood heart heart u send ti ur friend includ u like u get back r poor relat need 1 support r frnd 2 mani luv u some1 pray god marri tri
0,way,37,9,1,way
0,suck go u hair free right,70,21,3,suck go u hair free right
0,still work time also tri ad zero save check lt gt,114,30,4,still work time also tri ad zero save check lt gt
0,hmm dunno leh mayb bag 4 goigng dat small ju anyth except perfum smth dat keep,116,29,2,hmm dunno leh mayb bag 4 goigng dat small ju anyth except perfum smth dat keep
0,sday train start today,47,9,1,sday train start today
0,sorri grocer,27,7,1,sorri grocer
0,nice pub near franki n benni near warner cinema,87,18,1,nice pub near franki n benni near warner cinema
1,4 costa del sol holiday await collect call 09050090044 toclaim sae tc pobox334 stockport sk38xh max10min,164,35,4,4 costa del sol holiday await collect call 09050090044 toclaim sae tc pobox334 stockport sk38xh max10min
0,yup havent want go yoga call book,88,22,3,yup havent want go yoga call book
0,oh shut omg yesterday dream 2 kid boy piss kid boy even told mark dream chang diaper caus get owe face,228,55,5,oh shut omg yesterday dream 2 kid boy piss kid boy even told mark dream chang diaper cau get owe face
0,yeah imagin would realli gentl unlik doc treat patient like turkey,102,20,2,yeah imagin would realli gentl unlik doc treat patient like turkey
1,free 1st week no1 nokia tone 4 ur mobil everi week txt nokia 8077 get txting tell ur mate pobox 36504 w45wq,162,31,3,free 1st week no1 nokia tone 4 ur mobil everi week txt nokia 8077 get txting tell ur mate pobox 36504 w45wq
0,start dont stop pray good idea anyth see help guy forward link,133,29,2,start dont stop pray good idea anyth see help guy forward link
0,hi darlin im helen fone im gon na b princ 2 nite pleas come tb love kate,88,21,1,hi darlin im helen fone im gon na b princ 2 nite plea come tb love kate
0,offic da,36,12,1,offic da
0,aiyar u poor thing give u support k jia think u,77,22,3,aiyar u poor thing give u support k jia think u
0,oh unintent bad time great finger train play along give fifteen min warn,104,20,4,oh unint bad time great finger train play along give fifteen min warn
1,get garden readi summer free select summer bulb seed worth scotsman saturday stop go2,156,28,2,get garden readi summer free select summer bulb seed worth scotsman saturday stop go2
0,k come wenev u lik come also tel vikki come get free time,87,23,1,k come wenev u lik come also tel vikki come get free time
0,pl call da happen,28,8,2,pl call da happen
0,happi new year u ur famili may new year bring happi stabil tranquil ur vibrant colour life,130,28,1,happi new year u ur famili may new year bring happi stabil tranquil ur vibrant colour life
0,problem renew right away dont know detail,79,18,2,problem renew right away dont know detail
0,idk sit stop shop park lot right bawl eye feel like failur everyth nobodi want feel like fail,184,43,3,idk sit stop shop park lot right bawl eye feel like failur everyth nobodi want feel like fail
0,left yet probabl gon na til dinner,53,12,1,left yet probabl gon na til dinner
0,like lt gt question,31,11,1,like lt gt question
0,new year eve went parti boyfriend si hey,85,22,3,new year eve went parti boyfriend si hey
0,sir need velusami sir date birth compani bank facil detail,77,16,1,sir need velusami sir date birth compani bank facil detail
0,k k sm chat,23,9,1,k k sm chat
0,come karnan car pleas wait till 6pm directli goto doctor,76,16,2,come karnan car plea wait till 6pm directli goto doctor
0,bluray player,28,6,1,bluray player
0,ok r meet later,30,8,1,ok r meet later
0,lol need cash nitro hurri come crash,75,20,3,lol need cash nitro hurri come crash
0,send text skype later,36,10,2,send text skype later
0,ok leav need ask,23,6,1,ok leav need ask
1,congrat 2 mobil 3g videophon r call 09063458130 videochat wid ur mate play java game dload polyph music nolin rentl bx420 ip4 5we 150p,160,35,7,congrat 2 mobil 3g videophon r call 09063458130 videochat wid ur mate play java game dload polyph music nolin rentl bx420 ip4 5we 150p
0,ìï still got lesson ìï sch,33,9,2,ìï still got lesson ìï sch
0,dun believ leh tot told true alreadi thk muz c us tog believ,99,27,3,dun believ leh tot told true alreadi thk muz c us tog believ
0,oh charg camera,24,5,1,oh charg camera
0,got salt rub open wound like,67,17,1,got salt rub open wound like
0,go lunch,24,7,1,go lunch
0,school n da lab stuff give call r done,85,24,1,school n da lab stuff give call r done
0,oh come tomorrow,28,7,2,oh come tomorrow
0,aight text tonight see,46,12,1,aight text tonight see
0,u 2,4,3,1,u 2
0,water log desert geoenvironment implic,55,8,2,water log desert geoenviron implic
0,raji pl favour pl convey birthday wish nimya pl today birthday,93,23,4,raji pl favour pl convey birthday wish nimya pl today birthday
0,compani terrif food realli nice,70,13,1,compani terrif food realli nice
0,strang watch 2nd one bed sweet dream miss u,86,21,3,strang watch 2nd one bed sweet dream miss u
1,sm auction brand new nokia 7250 4 auction today auction free 2 join take part txt nokia 86021,119,29,3,sm auction brand new nokia 7250 4 auction today auction free 2 join take part txt nokia 86021
0,hi hope u r ok said would text u seen let gentli pleas,101,27,1,hi hope u r ok said would text u seen let gentli plea
0,babe fuck love know fuck good hear voic need crave ca get enough ador ahmad kiss,157,45,9,babe fuck love know fuck good hear voic need crave ca get enough ador ahmad kiss
0,k sure rel home sm de pl,49,16,3,k sure rel home sm de pl
0,sent like,25,8,2,sent like
0,fuuuuck need stop sleepin sup,35,8,1,fuuuuck need stop sleepin sup
0,town ju take mrt later,48,14,1,town ju take mrt later
0,cook rather nice salmon la,43,10,1,cook rather nice salmon la
0,upload mine facebook,27,5,1,upload mine facebook
0,time u wrkin,18,5,1,time u wrkin
0,oki,4,1,1,oki
1,ree entri 2 weekli comp chanc win ipod txt pod 80182 get entri std txt rate c appli 08452810073 detail,142,36,2,ree entri 2 weekli comp chanc win ipod txt pod 80182 get entri std txt rate c appli 08452810073 detail
1,record indic u mayb entitl 5000 pound compens accid claim 4 free repli claim msg 2 stop txt stop,156,32,3,record indic u mayb entitl 5000 pound compen accid claim 4 free repli claim msg 2 stop txt stop
0,sorri call later,22,6,1,sorri call later
0,oh oh den muz chang plan liao go back yan jiu,69,17,1,oh oh den muz chang plan liao go back yan jiu
0,wyli tampa sarasota,37,10,1,wyli tampa sarasota
0,ok take ur time n enjoy ur dinner,39,10,1,ok take ur time n enjoy ur dinner
0,darren say dat u meet da ge den dun meet 4 dinner co later u leav xy feel awkward den u meet 4 lunch lor,134,33,3,darren say dat u meet da ge den dun meet 4 dinner co later u leav xy feel awkward den u meet 4 lunch lor
1,spook mob halloween collect logo pic messag plu free eeri tone txt card spook 8007 zed 08701417012150p per,150,29,1,spook mob halloween collect logo pic messag plu free eeri tone txt card spook 8007 zed 08701417012150p per
0,like cheap happi splash wine make feel better,85,20,2,like cheap happi splash wine make feel better
0,fine difficulti phone work mine pl send anoth friend request,116,25,4,fine difficulti phone work mine pl send anoth friend request
0,ugh leg hurt musta overdid mon,42,11,2,ugh leg hurt musta overdid mon
1,call germani 1 penc per minut call fix line via access number 0844 861 85 prepay direct access,151,29,5,call germani 1 penc per minut call fix line via access number 0844 861 85 prepay direct access
1,4 costa del sol holiday await collect call 09050090044 toclaim sae tc pobox334 stockport sk38xh max10min,164,35,4,4 costa del sol holiday await collect call 09050090044 toclaim sae tc pobox334 stockport sk38xh max10min
0,wot student discount u get book,40,9,1,wot student discount u get book
0,fine absolutli fine,23,5,1,fine absolutli fine
0,come get b quit diff guess rite,61,15,2,come get b quit diff guess rite
1,mobil 11mth updat free orang latest colour camera mobil unlimit weekend call call mobil upd8 freefon 08000839402 2stoptxt,160,27,3,mobil 11mth updat free orang latest colour camera mobil unlimit weekend call call mobil upd8 freefon 08000839402 2stoptxt
0,reach ur home lt gt minut,43,14,1,reach ur home lt gt minut
0,babe answer ca see mayb better reboot ym got photo great,109,29,4,babe answer ca see mayb better reboot ym got photo great
0,think match,30,6,1,think match
0,know thinkin malaria relax children cant handl malaria would wors gastroenter take enough replac loss temp reduc give malaria med vomit self limit ill mean day complet stop,329,67,6,know thinkin malaria relax children cant handl malaria would wor gastroent take enough replac loss temp reduc give malaria med vomit self limit ill mean day complet stop
0,dai download exe file run exe instal,91,19,1,dai download exe file run exe instal
0,yesterday true true,31,7,1,yesterday true true
0,busi,29,6,1,busi
0,3 pa select,22,6,1,3 pa select
1,natalja invit friend repli see stop send stop frnd 62468,136,27,3,natalja invit friend repli see stop send stop frnd 62468
0,keep ten rs shelf buy two egg,40,13,1,keep ten rs shelf buy two egg
0,late,29,9,2,late
0,well that nice bad cant eat,38,10,2,well nice bad cant eat
0,accident brought em home box,41,8,1,accid brought em home box
0,pl need dat slowli vomit,51,12,1,pl need dat slowli vomit
0,take exam march 3,35,9,1,take exam march 3
0,jane babe goin 2 wrk feel ill lst nite fone alreadi cover 4 chuck,89,24,3,jane babe goin 2 wrk feel ill lst nite fone alreadi cover 4 chuck
0,5 night nt stay port step liao ex,51,13,1,5 night nt stay port step liao ex
0,die want u stuff,40,12,1,die want u stuff
0,fuck juswok bed boatin dock slept wid 25 year old spinout giv u da gossip l8r,112,31,6,fuck juswok bed boatin dock slept wid 25 year old spinout giv u da gossip l8r
0,smile pleasur smile pain smile troubl pour like rain smile sum1 hurt u smile becoz someon still love see u smile,141,28,2,smile pleasur smile pain smile troubl pour like rain smile sum1 hurt u smile becoz someon still love see u smile
0,prabha soryda reali frm heart sori,45,13,1,prabha soryda reali frm heart sori
0,alex nichol middl school turn deal,71,15,1,alex nichol middl school turn deal
1,privat 2003 account statement fone show 800 point call 08715203656 identifi code 42049 expir,146,27,3,privat 2003 account statement fone show 800 point call 08715203656 identifi code 42049 expir
0,mean u could keep ur word,35,9,1,mean u could keep ur word
0,nope still market,29,8,1,nope still market
0,realis busi guy tri bother get exam outta way tri car gr8 day,143,37,3,reali busi guy tri bother get exam outta way tri car gr8 day
1,chosen receiv award pl call claim number 09066364311 collect award select receiv valu mobil custom,159,30,2,chosen receiv award pl call claim number 09066364311 collect award select receiv valu mobil custom
0,hey project start aha da,48,11,2,hey project start aha da
0,ok cool see ya,21,7,2,ok cool see ya
0,uworld site buy qbank buy self assess also,98,23,2,uworld site buy qbank buy self assess also
0,opinion jada kusruthi lovabl silent spl charact matur stylish simpl pl repli,136,37,11,opinion jada kusruthi lovabl silent spl charact matur stylish simpl pl repli
1,someonon know tri contact via date servic find could call mobil landlin 09064015307 box334sk38ch,155,28,2,someonon know tri contact via date servic find could call mobil landlin 09064015307 box334sk38ch
0,yeah still give ride,32,8,1,yeah still give ride
0,jay want work first 4 sound,43,12,1,jay want work first 4 sound
0,gud gud k chikku tke care sleep well gud nyt,48,13,1,gud gud k chikku tke care sleep well gud nyt
0,part check iq,25,6,1,part check iq
0,hmm think lor,19,4,1,hmm think lor
0,cours teas know simpli must see grin keep post prey love smile devour kiss,133,34,3,cour tea know simpli must see grin keep post prey love smile devour kiss
0,thank temal wonder thank great week,66,15,3,thank temal wonder thank great week
0,thank princess want see nice juici booti,58,13,2,thank princess want see nice juici booti
0,eaten day sit stare juici pizza ca eat med ruin life,119,29,3,eaten day sit stare juici pizza ca eat med ruin life
0,gud ni8 dear slp well take care swt dream muah,53,15,1,gud ni8 dear slp well take care swt dream muah
0,u come n search tat vid finishd,38,10,1,u come n search tat vid finishd
0,k leav soon littl 9,45,12,1,k leav soon littl 9
1,urgent pleas call 09061213237 landlin cash 4 holiday await collect cs sae po box 177 m227xi,127,29,5,urgent plea call 09061213237 landlin cash 4 holiday await collect cs sae po box 177 m227xi
0,yeah work fine start last week stuff dull easi guy fun,99,24,1,yeah work fine start last week stuff dull easi guy fun
0,studi alon without anyon help cant need studi,77,17,2,studi alon without anyon help cant need studi
0,pleas tell car key purs,55,13,1,plea tell car key pur
0,didnt get anyth da,23,5,1,didnt get anyth da
0,ok sweet dream,21,5,1,ok sweet dream
0,well big surpris,33,9,1,well big surpri
0,usual iam fine happi amp well,46,15,1,usual iam fine happi amp well
0,1 cbe 2 chennai,23,8,2,1 cbe 2 chennai
0,help u swoop pick u wherev ur bird r meet u want,82,19,1,help u swoop pick u wherev ur bird r meet u want
0,anyon call treadmil say buy make sure work found ad craigslist sell lt gt,127,34,3,anyon call treadmil say buy make sure work found ad craigslist sell lt gt
0,absolut love south park recent start watch offic,74,14,2,absolut love south park recent start watch offic
0,see film,23,7,1,see film
0,pl speak wont ask anyth friendship,65,14,2,pl speak wont ask anyth friendship
0,storm msg wen u lift phne u say u knw wt real mean hello name girl ye u knw dat girl margaret girlfrnd f grahmbel invnt telphon moral one 4get name person,278,80,14,storm msg wen u lift phne u say u knw wt real mean hello name girl ye u knw dat girl margaret girlfrnd f grahmbel invnt telphon moral one 4get name person
0,gud care,26,4,1,gud care
0,hi darlin kate u doin somethin tonight im go pub call swan someth parent one drink phone u,152,34,2,hi darlin kate u doin somethin tonight im go pub call swan someth parent one drink phone u
0,anyth lar go home 4 dinner,45,10,1,anyth lar go home 4 dinner
0,,3,1,1,
1,prize go anoth custom c polo ltd suit 373 london w1j 6hl pleas call back busi,145,32,2,prize go anoth custom c polo ltd suit 373 london w1j 6hl plea call back busi
0,u fix teeth take care,51,14,1,u fix teeth take care
0,u wan 2 come dinner tonight,45,12,1,u wan 2 come dinner tonight
0,u u 2 u b move flat co need arrang pick lamp etc take care hello carolin,152,40,3,u u 2 u b move flat co need arrang pick lamp etc take care hello carolin
0,late,42,12,1,late
0,hi hope ur day good back walk tabl book half eight let know ur come,101,26,4,hi hope ur day good back walk tabl book half eight let know ur come
0,oh yeah clearli fault,29,7,1,oh yeah clearli fault
0,dunno leh cant rememb mayb lor wat time r meet tmr,63,15,2,dunno leh cant rememb mayb lor wat time r meet tmr
0,best msg hard person u know one step foward make u fall love amp one step back ruin ur friendship good night,168,44,1,best msg hard person u know one step foward make u fall love amp one step back ruin ur friendship good night
1,urgent mobil number award prize guarante call 09061790126 land line claim valid 12hr 150ppm,144,27,5,urgent mobil number award prize guarant call 09061790126 land line claim valid 12hr 150ppm
0,helloooo wake full gud,125,44,2,helloooo wake full gud
0,vikki come around lt time gt,35,12,1,vikki come around lt time gt
0,princess,38,11,2,princess
0,gone get info bt dont know,49,12,1,gone get info bt dont know
0,yeah probabl,31,7,1,yeah probabl
0,sent ur email id soon,24,6,1,sent ur email id soon
1,urgent 1 week free membership prize jackpot txt word claim 81010 c lccltd pobox 4403ldnw1a7rw18,156,32,3,urgent 1 week free membership prize jackpot txt word claim 81010 c lccltd pobox 4403ldnw1a7rw18
0,still pretti weak today bad day,40,10,1,still pretti weak today bad day
0,hey forget mine possess properti mmm childish smile,113,26,2,hey forget mine possess properti mmm childish smile
0,excel thought misundrstud frnd knw u hate bt day wen u knw truth u hate urself gn,119,33,1,excel thought misundrstud frnd knw u hate bt day wen u knw truth u hate urself gn
0,hey congrat 2u2 id luv 2 ive 2 go home,50,15,3,hey congrat 2u2 id luv 2 ive 2 go home
0,dear call,23,6,2,dear call
0,xy tri smth u eat alreadi havent,47,12,3,xy tri smth u eat alreadi havent
1,urgent pleas call 09061213237 landlin cash luxuri 4 canari island holiday await collect cs sae po box m227xi 150ppm,155,34,7,urgent plea call 09061213237 landlin cash luxuri 4 canari island holiday await collect cs sae po box m227xi 150ppm
